scenario_id,context_condition,claim_id,claim_text,gpcs_claim_text,claim_type,gpcs_trust_score,gpcs_unsupported,self_consistency_recurrence_rate,self_consistency_unsupported,agreement,source_system,fault_type,batch
rcaeval-18,none,claim-16,DiskIO collapsed by 98.8% from 8.197e+06 to 9.874e+04,DiskIO collapsed by 98.8% from 8.197e+06 to 9.874e+04,state,0.0,True,1.0,False,False,Train Ticket,socket,batch-03
rcaeval-18,none,claim-17,DiskIO collapse occurred after timestamp 1705981508,DiskIO collapse occurred after timestamp 1705981508,temporal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-18,No ERROR logs were present,No ERROR logs were present,state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,none,claim-19,No WARN logs were present,No WARN logs were present,state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,none,claim-20,Only 2 INFO logs from TokenServiceImpl were present at 03:44:07.751,Only 2 INFO logs from TokenServiceImpl were present at 03:44:07.751,temporal,0.341,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,none,claim-21,"Log pattern indicates thread/connection pool exhaustion, CPU thrashing, or I/O stall rather than application crash","Log pattern indicates thread/connection pool exhaustion, CPU thrashing, or I/O stall rather than application crash",causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-22,TOPOLOGY analysis has confidence of 0.95,TOPOLOGY analysis has confidence of 0.95,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-23,Pod ts-auth-service is isolated on node-worker-01,Pod ts-auth-service is isolated on node-worker-01,entity_relationship,0.708,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-24,Pod has no noisy neighbors on node-worker-01,Pod has no noisy neighbors on node-worker-01,state,0.71,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-25,Pod has no dependencies,Pod has no dependencies,entity_relationship,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-26,TOPOLOGY excludes external resource contention as cause,TOPOLOGY excludes external resource contention as cause,general,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-27,SECURITY analysis has confidence of 0.96,SECURITY analysis has confidence of 0.96,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-28,SECURITY excludes credential leak/exfiltration,SECURITY excludes credential leak/exfiltration,general,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-29,Logs show properly redacted '<JWT_REDACTED>',Logs show properly redacted '<JWT_REDACTED>',state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,none,claim-30,Logs show properly redacted '<UUID_REDACTED>',Logs show properly redacted '<UUID_REDACTED>',state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,none,claim-31,MONITORING analysis has confidence of 0.85,MONITORING analysis has confidence of 0.85,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-32,MONITORING confirms anomaly,MONITORING confirms anomaly,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-33,DEPLOYMENTS analysis has low confidence of 0.35,DEPLOYMENTS analysis has low confidence of 0.35,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-34,Deployment 'ts-auth-service-deploy' is Degraded,Deployment 'ts-auth-service-deploy' is Degraded,state,0.69,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-35,Deployment 'ts-auth-service-deploy' provides null sha/commit_msg,Deployment 'ts-auth-service-deploy' provides null sha/commit_msg,state,0.69,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-36,Git regression correlation is impossible due to null sha/commit_msg,Git regression correlation is impossible due to null sha/commit_msg,general,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,none,claim-37,DEPLOYMENTS analysis is inconclusive,DEPLOYMENTS analysis is inconclusive,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,none,claim-38,Failure cannot be attributed to a recent code deployment without additional rollout history,Failure cannot be attributed to a recent code deployment without additional rollout history,general,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-1,Pod 'ts-auth-service' failed,Pod 'ts-auth-service' failed,state,0.705,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-2,Pod 'ts-auth-service' failure was due to intrinsic CPU saturation and resource exhaustion,Pod 'ts-auth-service' failure was due to intrinsic CPU saturation and resource exhaustion,causal,0.708,False,0.0,True,False,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-3,CPU saturation and resource exhaustion caused 433% p50 latency degradation,CPU saturation and resource exhaustion caused 433% p50 latency degradation,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-4,CPU saturation and resource exhaustion caused 227% p90 latency degradation,CPU saturation and resource exhaustion caused 227% p90 latency degradation,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-5,Failure of ts-auth-service had downstream impact on ts-ui-dashboard,Failure of ts-auth-service had downstream impact on ts-ui-dashboard,entity_relationship,0.705,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-6,Failure is silent with no ERROR logs,Failure is silent with no ERROR logs,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-7,Failure is isolated,Failure is isolated,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-8,Failure was not caused by noisy neighbors,Failure was not caused by noisy neighbors,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-9,Failure was not caused by credential leak,Failure was not caused by credential leak,causal,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-10,Failure was not caused by verifiable bad deployment,Failure was not caused by verifiable bad deployment,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-11,Correlated metrics window starts after 1705981508 (2024-01-23 03:45:08 UTC),Correlated metrics window starts after 1705981508 (2024-01-23 03:45:08 UTC),temporal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-12,CPU increased from 14.48 to 37.14 (+156%),CPU increased from 14.48 to 37.14 (+156%),state,0.0,True,1.0,False,False,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-13,Socket count increased from 12.54 to 28.8 (+130%),Socket count increased from 12.54 to 28.8 (+130%),state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-14,p50 latency increased from 0.2436 to 1.299 (+433%),p50 latency increased from 0.2436 to 1.299 (+433%),state,0.0,True,1.0,False,False,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-15,p90 latency increased from 0.6941 to 2.273 (+227%),p90 latency increased from 0.6941 to 2.273 (+227%),state,0.0,True,1.0,False,False,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-16,DiskIO decreased from 8.197e+06 to 9.874e+04 (-98.8%),DiskIO decreased from 8.197e+06 to 9.874e+04 (-98.8%),state,0.0,True,1.0,False,False,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-17,Resource exhaustion pattern indicates thread pool/event-loop starvation,Resource exhaustion pattern indicates thread pool/event-loop starvation,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-18,Resource exhaustion pattern indicates socket buildup,Resource exhaustion pattern indicates socket buildup,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-19,Logs contain only normal INFO TokenServiceImpl JWT TOKEN/USER ID log entry,Logs contain only normal INFO TokenServiceImpl JWT TOKEN/USER ID log entry,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-20,The INFO log occurred at 03:44:07.751,The INFO log occurred at 03:44:07.751,temporal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-21,Logs contain zero warnings,Logs contain zero warnings,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-22,Logs contain zero errors,Logs contain zero errors,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-23,Pod 'ts-auth-service' is isolated on node-worker-01,Pod 'ts-auth-service' is isolated on node-worker-01,entity_relationship,0.708,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-24,Noisy_neighbors list contains only itself (ts-auth-service),Noisy_neighbors list contains only itself (ts-auth-service),entity_relationship,0.705,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-25,Dependencies list is empty,Dependencies list is empty,entity_relationship,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-26,Topology rules out cross-pod contention,Topology rules out cross-pod contention,causal,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-27,No plaintext credential leak occurred,No plaintext credential leak occurred,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-28,JWT is properly redacted as <JWT_REDACTED>,JWT is properly redacted as <JWT_REDACTED>,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-29,UUID is properly redacted as <UUID_REDACTED>,UUID is properly redacted as <UUID_REDACTED>,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-30,Deployment 'ts-auth-service-deploy' is in Degraded state,Deployment 'ts-auth-service-deploy' is in Degraded state,state,0.7,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-31,Deployment 'ts-auth-service-deploy' has null Git SHA,Deployment 'ts-auth-service-deploy' has null Git SHA,state,0.69,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-32,Deployment 'ts-auth-service-deploy' has null commit_msg,Deployment 'ts-auth-service-deploy' has null commit_msg,state,0.69,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-33,Deployment cannot be correlated to a regression due to null Git SHA/commit_msg,Deployment cannot be correlated to a regression due to null Git SHA/commit_msg,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,raw,claim-34,Deployment Degraded status is assessed as symptom/observability gap rather than root cause,Deployment Degraded status is assessed as symptom/observability gap rather than root cause,general,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-1,ts-auth-service pod failed after 2024-01-23 03:45:08 UTC,ts-auth-service pod failed after 2024-01-23 03:45:08 UTC,temporal,0.576,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-2,ts-auth-service experienced severe isolated performance degradation,ts-auth-service experienced severe isolated performance degradation,state,0.586,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-3,ts-auth-service p50 latency increased by 5.3x,ts-auth-service p50 latency increased by 5.3x,state,0.607,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-4,ts-auth-service p90 latency increased by 3.27x,ts-auth-service p90 latency increased by 3.27x,state,0.601,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-5,ts-auth-service CPU usage increased by 2.56x,ts-auth-service CPU usage increased by 2.56x,state,0.613,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-6,ts-auth-service failure caused downstream impact to ts-ui-dashboard,ts-auth-service failure caused downstream impact to ts-ui-dashboard,causal,0.705,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-7,ts-ui-dashboard p90 latency increased from 0.5947 to 1.557,ts-ui-dashboard p90 latency increased from 0.5947 to 1.557,state,0.371,True,1.0,False,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-8,Failure is internal to the ts-auth-service pod,Failure is internal to the ts-auth-service pod,entity_relationship,0.708,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-9,Failure was not caused by node contention,Failure was not caused by node contention,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-10,Failure was not caused by confirmed deployment regression,Failure was not caused by confirmed deployment regression,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-11,Root cause is internal resource exhaustion / CPU pressure within ts-auth-service,Root cause is internal resource exhaustion / CPU pressure within ts-auth-service,causal,0.591,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-12,Root cause started at change point 1705981508 (2024-01-23 03:45:08 UTC),Root cause started at change point 1705981508 (2024-01-23 03:45:08 UTC),temporal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-13,LOGS Agent reported with confidence 0.91,LOGS Agent reported with confidence 0.91,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-14,LOGS Agent shows isolated anomaly for ts-auth-service,LOGS Agent shows isolated anomaly for ts-auth-service,state,0.705,False,0.0,True,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-15,p50 latency increased from 0.2436 to 1.299 (5.3x),p50 latency increased from 0.2436 to 1.299 (5.3x),state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-16,p90 latency increased from 0.6941 to 2.273 (3.27x),p90 latency increased from 0.6941 to 2.273 (3.27x),state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-17,CPU increased from 14.48 to 37.14 (2.56x),CPU increased from 14.48 to 37.14 (2.56x),state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-18,Socket count increased from 12.54 to 28.8 (2.3x),Socket count increased from 12.54 to 28.8 (2.3x),state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-19,diskIO dropped from 8.197e+06 to 9.874e+04 (98.8% drop),diskIO dropped from 8.197e+06 to 9.874e+04 (98.8% drop),state,0.0,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-20,"Combination of CPU spike, socket increase, and diskIO collapse indicates CPU-bound stall / thread-pool or connection leak exhaustion rather than I/O wait","Combination of CPU spike, socket increase, and diskIO collapse indicates CPU-bound stall / thread-pool or connection leak exhaustion rather than I/O wait",causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-21,Requests were queuing and latency was spiking,Requests were queuing and latency was spiking,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-22,No error logs were emitted for ts-auth-service,No error logs were emitted for ts-auth-service,state,0.705,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-23,Only 2 INFO logs from TokenServiceImpl were emitted at 03:44:07 immediately before the change point,Only 2 INFO logs from TokenServiceImpl were emitted at 03:44:07 immediately before the change point,temporal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-24,Resource saturation is indicated rather than a logged application exception,Resource saturation is indicated rather than a logged application exception,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-25,TOPOLOGY Agent reported with confidence 0.95,TOPOLOGY Agent reported with confidence 0.95,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-26,TOPOLOGY Agent confirms no external noisy neighbors,TOPOLOGY Agent confirms no external noisy neighbors,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-27,noisy_neighbors list contains only self-reference on node-worker-01,noisy_neighbors list contains only self-reference on node-worker-01,entity_relationship,0.71,False,0.0,True,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-28,ts-auth-service pod is on node-worker-01,ts-auth-service pod is on node-worker-01,entity_relationship,0.561,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-29,ts-auth-service dependencies list is empty,ts-auth-service dependencies list is empty,entity_relationship,0.705,False,0.5,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-30,Node-level resource contention is ruled out as cause,Node-level resource contention is ruled out as cause,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-31,Issue is isolated to the ts-auth-service pod itself,Issue is isolated to the ts-auth-service pod itself,entity_relationship,0.568,False,1.0,False,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-32,Other services showed decreased CPU/workload,Other services showed decreased CPU/workload,state,0.0,True,1.0,False,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-33,DEPLOYMENTS Agent reported with confidence 0.35,DEPLOYMENTS Agent reported with confidence 0.35,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-34,DEPLOYMENTS Agent reports Degraded status,DEPLOYMENTS Agent reports Degraded status,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-35,DEPLOYMENTS Agent sha and commit_msg are null,DEPLOYMENTS Agent sha and commit_msg are null,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-36,DEPLOYMENTS Agent finding cannot be correlated to a code regression,DEPLOYMENTS Agent finding cannot be correlated to a code regression,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-37,DEPLOYMENTS Agent finding is discounted as low-confidence,DEPLOYMENTS Agent finding is discounted as low-confidence,general,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-38,MONITORING Agent reported with confidence 0.45,MONITORING Agent reported with confidence 0.45,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-39,MONITORING Agent is inconclusive due to single cumulative counter value (95.0) without historical rate,MONITORING Agent is inconclusive due to single cumulative counter value (95.0) without historical rate,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-40,SECURITY Agent reported with confidence 0.85,SECURITY Agent reported with confidence 0.85,state,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-41,SECURITY Agent identified a concurrent but non-causal secondary risk,SECURITY Agent identified a concurrent but non-causal secondary risk,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-42,TokenServiceImpl logged JWT TOKEN and USER ID at INFO level at 03:44:07.751,TokenServiceImpl logged JWT TOKEN and USER ID at INFO level at 03:44:07.751,temporal,0.346,True,0.5,False,False,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-43,Logging JWT TOKEN and USER ID at INFO level constitutes sensitive data exposure (OWASP A01),Logging JWT TOKEN and USER ID at INFO level constitutes sensitive data exposure (OWASP A01),general,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-44,Sensitive data exposure requires remediation,Sensitive data exposure requires remediation,general,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-18,hybrid,claim-45,Sensitive data exposure did not cause the CPU saturation,Sensitive data exposure did not cause the CPU saturation,causal,0.0,True,0.0,True,True,Train Ticket,socket,batch-03
rcaeval-19,none,claim-1,Pod 'currencyservice' is marked 'Failed',Pod 'currencyservice' is marked 'Failed',state,0.713,False,1.0,False,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-2,"Pod 'currencyservice' failure is due to severe performance degradation, not a crash","Pod 'currencyservice' failure is due to severe performance degradation, not a crash",causal,0.713,False,1.0,False,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-3,Service remains logging normal operations,Service remains logging normal operations,state,0.534,False,0.0,True,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-4,Service exhibits ~9.6x p50 latency spike,Service exhibits ~9.6x p50 latency spike,state,0.551,False,0.0,True,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-5,CPU saturation is correlated with the latency spike,CPU saturation is correlated with the latency spike,general,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-6,Disk IO saturation is correlated with the latency spike,Disk IO saturation is correlated with the latency spike,general,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-7,Latency pressure propagates downstream to frontend with ~3x increase,Latency pressure propagates downstream to frontend with ~3x increase,causal,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-8,Latency pressure propagates downstream to checkoutservice with ~1.9x increase,Latency pressure propagates downstream to checkoutservice with ~1.9x increase,causal,0.0,True,0.5,False,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-9,Resource pressure causes health-check/availability failure,Resource pressure causes health-check/availability failure,causal,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-10,Root cause is an internal resource bottleneck/saturation within currencyservice itself,Root cause is an internal resource bottleneck/saturation within currencyservice itself,causal,0.708,False,0.0,True,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-11,Root cause occurred after timestamp 1705682817,Root cause occurred after timestamp 1705682817,temporal,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-12,Logs show no exceptions,Logs show no exceptions,state,0.0,True,0.5,False,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-13,Logs show no crashes,Logs show no crashes,state,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-14,Logs show no error logs,Logs show no error logs,state,0.0,True,0.5,False,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-15,Logs only contain messages 'Getting supported currencies...' and 'conversion request successful',Logs only contain messages 'Getting supported currencies...' and 'conversion request successful',state,0.378,True,0.5,False,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-16,Application crash is ruled out based on logs,Application crash is ruled out based on logs,general,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-17,Metrics show sharp inflection simultaneously,Metrics show sharp inflection simultaneously,temporal,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-18,currencyservice_diskio increased from 0 to 4023,currencyservice_diskio increased from 0 to 4023,state,0.357,True,0.5,False,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-19,currencyservice_cpu increased from 32.14 to 47.39,currencyservice_cpu increased from 32.14 to 47.39,state,0.36,True,0.5,False,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-20,currencyservice_socket increased from 4 to 5.958,currencyservice_socket increased from 4 to 5.958,state,0.352,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-21,currencyservice_latency-50 increased from 0.004034 to 0.03867 (~9.6x),currencyservice_latency-50 increased from 0.004034 to 0.03867 (~9.6x),state,0.381,True,0.5,False,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-22,currencyservice latency-90 increased from 0.04871 to 0.08884 (~1.8x),currencyservice latency-90 increased from 0.04871 to 0.08884 (~1.8x),state,0.611,False,0.5,False,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-23,frontend_latency-50 increased from 0.05086 to 0.1508,frontend_latency-50 increased from 0.05086 to 0.1508,state,0.376,True,0.5,False,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-24,frontend_latency-90 increased from 0.2011 to 0.4287,frontend_latency-90 increased from 0.2011 to 0.4287,state,0.377,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-25,checkoutservice latencies increased,checkoutservice latencies increased,state,0.358,True,0.5,False,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-26,Pod 'currencyservice' is isolated on node-worker-01 per Topology (Conf: 0.95),Pod 'currencyservice' is isolated on node-worker-01 per Topology (Conf: 0.95),entity_relationship,0.713,False,1.0,False,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-27,Pod is listed as its own noisy neighbor,Pod is listed as its own noisy neighbor,entity_relationship,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-28,No other co-located noisy pods exist on node-worker-01,No other co-located noisy pods exist on node-worker-01,state,0.72,False,0.0,True,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-29,No dependencies are defined for the pod,No dependencies are defined for the pod,entity_relationship,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-30,External noisy-neighbor contention is ruled out,External noisy-neighbor contention is ruled out,general,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-31,Pod is the source of noise,Pod is the source of noise,causal,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-32,Security (Conf: 0.8) rules out breaches/RBAC issues,Security (Conf: 0.8) rules out breaches/RBAC issues,general,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-33,Monitoring (Conf: 0.45) is discounted as inconclusive single-sample cumulative counter (95.0) without rate history,Monitoring (Conf: 0.45) is discounted as inconclusive single-sample cumulative counter (95.0) without rate history,general,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-34,Deployments (Conf: 0.25) shows Degraded but with null git metadata,Deployments (Conf: 0.25) shows Degraded but with null git metadata,state,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-35,Regression correlation is inconclusive and low-confidence due to null git metadata,Regression correlation is inconclusive and low-confidence due to null git metadata,general,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-36,CPU/IO saturation leads to request queuing/latency,CPU/IO saturation leads to request queuing/latency,causal,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-37,Request queuing/latency leads to Failed status via probe timeout or degraded health,Request queuing/latency leads to Failed status via probe timeout or degraded health,causal,0.544,False,0.0,True,False,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-38,Code deployment is not the cause of the failure,Code deployment is not the cause of the failure,general,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,none,claim-39,Infrastructure contention is not the cause of the failure,Infrastructure contention is not the cause of the failure,general,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,raw,claim-1,Pod 'currencyservice' is in Failed state,Pod 'currencyservice' is in Failed state,state,0.713,False,1.0,False,True,Online Boutique,cpu,batch-04
rcaeval-19,raw,claim-2,currencyservice experienced significant internal performance degradation with ~9.6x p50 latency increase,currencyservice experienced significant internal performance degradation with ~9.6x p50 latency increase,state,0.713,False,1.0,False,True,Online Boutique,cpu,batch-04
rcaeval-19,raw,claim-3,CPU and disk IO saturation occurred after timestamp 1705682817,CPU and disk IO saturation occurred after timestamp 1705682817,temporal,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,raw,claim-4,The performance degradation in currencyservice caused downstream latency increases in frontend,The performance degradation in currencyservice caused downstream latency increases in frontend,causal,0.713,False,0.5,False,True,Online Boutique,cpu,batch-04
rcaeval-19,raw,claim-5,The performance degradation in currencyservice caused downstream latency increases in checkoutservice,The performance degradation in currencyservice caused downstream latency increases in checkoutservice,causal,0.71,False,0.5,False,True,Online Boutique,cpu,batch-04
rcaeval-19,raw,claim-6,No log-level errors were observed,No log-level errors were observed,state,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
rcaeval-19,raw,claim-7,No security breaches were observed,No security breaches were observed,state,0.0,True,0.0,True,True,Online Boutique,cpu,batch-04
